customer_id,acquisition_date,acquisition_channel,product,region,age_group,loan_amount,first_transaction_date,churn_date,is_active,ltv,txn_month_1,txn_month_2,txn_month_3,txn_month_4,txn_month_5,txn_month_6,txn_month_7,txn_month_8,txn_month_9,txn_month_10,txn_month_11,txn_month_12,txn_month_13,txn_month_14,txn_month_15,txn_month_16,txn_month_17,txn_month_18,ltv_segment,days_since_acquisition,total_recent_txns,churn_risk
CUST00304,2025-05-16,Paid,Personal Loan,South,45+,576700.0,2025-05-20,2025-08-18,False,20894.74,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,Medium,410,0,False
CUST43248,2025-05-16,Paid,Personal Loan,West,36-45,517000.0,2025-05-23,2025-12-29,False,6067.78,0,0,0,0,0,2,1,3,1,0,0,1,0,0,0,0,0,0,Low,410,0,False
CUST39941,2025-05-16,App Store,Personal Loan,West,26-35,291500.0,2025-05-23,2026-04-03,False,46948.67,0,0,0,0,0,3,1,1,3,1,1,1,5,2,1,1,0,0,High,410,1,False
CUST46495,2025-05-16,Paid,BNPL,West,36-45,38600.0,2025-05-22,2025-07-17,False,477.22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST23960,2025-05-16,Paid,Personal Loan,North,26-35,478500.0,2025-05-23,2025-06-28,False,5145.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST49295,2025-05-16,Referral,Personal Loan,East,26-35,1000000.0,2025-05-17,2026-04-08,False,45375.91,0,0,0,0,0,7,2,5,4,5,2,1,3,5,2,4,0,0,High,410,4,False
CUST46316,2025-05-16,Organic,Personal Loan,South,36-45,537800.0,2025-05-21,2026-05-06,False,59325.86,0,0,0,0,0,6,2,6,4,9,3,2,8,4,1,3,6,0,High,410,9,False
CUST00357,2025-05-16,Organic,Personal Loan,East,26-35,253200.0,2025-05-19,,True,14259.04,0,0,0,0,0,4,5,10,6,4,6,2,6,2,3,2,3,7,Medium,410,12,False
CUST12169,2025-05-16,Paid,BNPL,North,36-45,16100.0,2025-05-17,2026-05-06,False,3157.47,0,0,0,0,0,2,2,0,2,1,1,0,0,0,0,1,0,0,Low,410,1,False
CUST00375,2025-05-16,Organic,BNPL,West,26-35,25800.0,2025-05-18,2025-12-15,False,3192.57,0,0,0,0,0,6,4,11,3,5,2,6,0,0,0,0,0,0,Low,410,0,False
CUST19285,2025-05-16,Referral,Personal Loan,South,18-25,446100.0,2025-05-18,2025-09-27,False,14242.97,0,0,0,0,0,2,4,1,4,0,0,0,0,0,0,0,0,0,Medium,410,0,False
CUST43612,2025-05-16,Organic,BNPL,North,45+,12800.0,2025-05-19,,True,3629.0,0,0,0,0,0,8,10,8,2,4,5,3,8,2,3,4,1,1,Low,410,6,False
CUST31989,2025-05-16,Paid,Personal Loan,West,26-35,976700.0,2025-05-23,2025-12-06,False,23842.69,0,0,0,0,0,2,1,0,2,0,3,2,0,0,0,0,0,0,High,410,0,False
CUST43623,2025-05-16,Referral,Credit Line,International,36-45,315400.0,2025-05-17,2026-04-17,False,11817.79,0,0,0,0,0,3,5,6,5,4,4,3,6,5,2,6,0,0,Medium,410,6,False
CUST17269,2025-05-16,Paid,Personal Loan,South,18-25,801600.0,2025-05-22,2025-11-17,False,24905.49,0,0,0,0,0,1,3,2,1,0,1,0,0,0,0,0,0,0,High,410,0,False
CUST46605,2025-05-16,Paid,BNPL,North,18-25,27000.0,2025-05-20,2026-01-28,False,2267.09,0,0,0,0,0,1,1,0,2,0,1,2,2,0,0,0,0,0,Low,410,0,False
CUST12510,2025-05-16,App Store,Personal Loan,East,45+,760000.0,2025-05-20,2026-03-25,False,29516.32,0,0,0,0,0,2,5,3,1,2,3,2,3,4,4,0,0,0,High,410,0,False
CUST00397,2025-05-16,App Store,Personal Loan,North,18-25,381200.0,2025-05-22,2025-11-27,False,42520.3,0,0,0,0,0,1,2,1,1,2,2,2,0,0,0,0,0,0,High,410,0,False
CUST42997,2025-05-16,Paid,Personal Loan,West,45+,624900.0,2025-05-17,2026-01-05,False,17251.34,0,0,0,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,Medium,410,0,False
CUST00410,2025-05-16,Organic,Credit Line,North,18-25,222800.0,2025-05-19,2025-08-21,False,25211.05,0,0,0,0,0,5,11,10,0,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST20403,2025-05-16,App Store,Personal Loan,International,45+,781500.0,2025-05-22,2025-07-27,False,15678.69,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,Medium,410,0,False
CUST47556,2025-05-16,Referral,BNPL,North,18-25,26000.0,2025-05-22,2026-05-07,False,1794.85,0,0,0,0,0,4,7,2,8,7,5,3,4,2,3,2,2,0,Low,410,4,False
CUST27885,2025-05-16,Paid,Personal Loan,South,45+,632500.0,2025-05-23,2025-09-23,False,23457.08,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST27858,2025-05-16,Referral,Personal Loan,West,26-35,386400.0,2025-05-17,2026-02-25,False,17534.25,0,0,0,0,0,2,7,2,3,6,2,1,2,5,5,0,0,0,Medium,410,0,False
CUST20355,2025-05-16,App Store,Personal Loan,South,36-45,295100.0,2025-05-18,2026-04-13,False,27138.33,0,0,0,0,0,5,2,5,6,5,6,1,1,0,2,1,0,0,High,410,1,False
CUST43742,2025-05-16,Paid,Personal Loan,North,18-25,537700.0,2025-05-17,2026-03-18,False,40164.74,0,0,0,0,0,3,3,1,2,0,1,0,0,2,1,0,0,0,High,410,0,False
CUST34923,2025-05-16,Referral,Personal Loan,South,26-35,242200.0,2025-05-22,,True,19276.03,0,0,0,0,0,6,3,3,2,4,4,3,6,2,6,4,3,5,Medium,410,12,False
CUST00118,2025-05-16,Organic,BNPL,South,26-35,50000.0,2025-05-18,2025-07-23,False,3862.45,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST20137,2025-05-16,Paid,BNPL,North,18-25,21500.0,2025-05-21,2025-09-29,False,3188.58,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST29685,2025-05-16,Paid,Personal Loan,South,36-45,421100.0,2025-05-21,2025-09-15,False,29034.3,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST37363,2025-05-16,Referral,BNPL,West,36-45,17300.0,2025-05-23,2026-01-24,False,5274.64,0,0,0,0,0,2,4,7,3,4,2,5,2,0,0,0,0,0,Low,410,0,False
CUST40939,2025-05-16,Referral,BNPL,West,26-35,38300.0,2025-05-21,2026-01-29,False,4541.3,0,0,0,0,0,3,4,2,8,4,3,1,2,3,0,0,0,0,Low,410,0,False
CUST37369,2025-05-16,Organic,Credit Line,South,36-45,181000.0,2025-05-18,2025-12-14,False,30531.62,0,0,0,0,0,6,10,5,10,4,6,4,0,0,0,0,0,0,High,410,0,False
CUST00968,2025-05-16,Paid,Credit Line,South,26-35,350300.0,2025-05-19,2025-06-01,False,2559.18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST02401,2025-05-16,Paid,BNPL,North,26-35,35100.0,2025-05-21,2026-02-15,False,4131.2,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,Low,410,0,False
CUST04371,2025-05-16,Organic,Personal Loan,International,45+,625200.0,2025-05-18,2025-07-04,False,59992.09,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST42441,2025-05-16,Organic,Credit Line,West,36-45,132500.0,2025-05-20,,True,19727.91,0,0,0,0,0,8,7,3,6,2,7,2,5,3,5,2,3,2,Medium,410,7,False
CUST44818,2025-05-16,Organic,Personal Loan,East,26-35,722300.0,2025-05-22,2026-01-30,False,77450.03,0,0,0,0,0,9,6,5,4,8,5,3,4,6,0,0,0,0,High,410,0,False
CUST27299,2025-05-16,App Store,Credit Line,North,26-35,182100.0,2025-05-19,2025-11-29,False,13790.61,0,0,0,0,0,2,2,1,5,3,3,1,0,0,0,0,0,0,Medium,410,0,False
CUST22434,2025-05-16,Paid,BNPL,South,18-25,50000.0,2025-05-19,2026-03-21,False,951.77,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,Low,410,0,False
CUST25541,2025-05-16,Paid,BNPL,International,36-45,15100.0,2025-05-23,,True,3453.59,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,1,0,Low,410,1,False
CUST16245,2025-05-16,Paid,Personal Loan,South,26-35,445800.0,2025-05-22,2025-05-18,False,33690.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST19798,2025-05-16,Organic,Personal Loan,East,26-35,468800.0,2025-05-23,2026-03-12,False,53248.64,0,0,0,0,0,4,4,9,6,7,11,7,7,3,1,0,0,0,High,410,0,False
CUST38648,2025-05-16,Referral,BNPL,South,36-45,13800.0,2025-05-18,2025-10-14,False,9914.75,0,0,0,0,0,1,2,5,8,2,0,0,0,0,0,0,0,0,Medium,410,0,False
CUST27370,2025-05-16,Referral,Personal Loan,North,26-35,526400.0,2025-05-17,2025-07-27,False,34789.47,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST13713,2025-05-16,Referral,Credit Line,South,45+,500000.0,2025-05-18,2025-08-01,False,27311.19,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST37554,2025-05-16,Referral,BNPL,West,36-45,26500.0,2025-05-17,,True,7698.9,0,0,0,0,0,4,3,1,3,3,4,1,3,6,3,1,1,3,Medium,410,5,False
CUST04334,2025-05-16,Paid,BNPL,International,26-35,26800.0,2025-05-19,2025-08-29,False,3566.83,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST09675,2025-05-16,Paid,BNPL,North,36-45,26300.0,2025-05-17,2025-06-20,False,615.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST14590,2025-05-16,Organic,BNPL,West,18-25,30300.0,2025-05-17,,True,4056.15,0,0,0,0,0,5,1,2,6,6,5,3,2,8,5,3,5,4,Low,410,12,False
CUST25677,2025-05-16,Organic,Credit Line,South,18-25,359300.0,2025-05-19,2026-03-05,False,14225.45,0,0,0,0,0,5,3,3,2,4,5,2,3,6,3,0,0,0,Medium,410,0,False
CUST44518,2025-05-16,Referral,Personal Loan,South,36-45,904500.0,2025-05-23,2025-08-30,False,76015.86,0,0,0,0,0,3,9,4,2,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST27184,2025-05-16,Referral,Personal Loan,East,18-25,167300.0,2025-05-20,,True,37961.85,0,0,0,0,0,2,7,6,3,2,3,3,3,5,2,3,3,3,High,410,9,False
CUST27170,2025-05-16,Paid,Personal Loan,North,26-35,411000.0,2025-05-18,2025-09-06,False,15030.79,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Medium,410,0,False
CUST05256,2025-05-16,Paid,Credit Line,South,26-35,293200.0,2025-05-18,2025-09-30,False,3396.02,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST44552,2025-05-16,App Store,Personal Loan,North,45+,469400.0,2025-05-17,2026-02-17,False,55609.01,0,0,0,0,0,2,4,3,2,2,5,1,2,1,0,0,0,0,High,410,0,False
CUST07742,2025-05-16,Organic,Personal Loan,South,18-25,815600.0,2025-05-20,2025-11-20,False,51879.94,0,0,0,0,0,5,5,4,6,6,6,0,0,0,0,0,0,0,High,410,0,False
CUST02534,2025-05-16,Organic,BNPL,East,26-35,18400.0,2025-05-18,,True,1582.69,0,0,0,0,0,2,3,8,5,3,3,5,2,5,2,3,5,2,Low,410,10,False
CUST00203,2025-05-16,Organic,Personal Loan,International,26-35,529100.0,2025-05-21,2026-01-20,False,142274.69,0,0,0,0,0,6,4,8,9,5,8,5,5,0,0,0,0,0,High,410,0,False
CUST25842,2025-05-16,Paid,Credit Line,South,26-35,137900.0,2025-05-22,2026-03-19,False,4298.91,0,0,0,0,0,0,0,1,2,1,0,1,0,2,0,0,0,0,Low,410,0,False
CUST22939,2025-05-16,Organic,Credit Line,North,36-45,364400.0,2025-05-18,2025-08-10,False,16686.12,0,0,0,0,0,7,6,6,0,0,0,0,0,0,0,0,0,0,Medium,410,0,False
CUST34769,2025-05-16,Paid,Personal Loan,South,45+,189900.0,2025-05-23,2025-06-02,False,13966.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,410,0,False
CUST04473,2025-05-16,Organic,Personal Loan,International,26-35,246500.0,2025-05-23,2025-12-22,False,151308.58,0,0,0,0,0,12,7,5,5,3,3,7,0,0,0,0,0,0,High,410,0,False
CUST23255,2025-05-16,Organic,Personal Loan,South,45+,682000.0,2025-05-22,2026-02-26,False,55456.88,0,0,0,0,0,6,4,2,3,5,1,3,2,3,1,0,0,0,High,410,0,False
CUST05974,2025-05-16,App Store,Personal Loan,East,18-25,1000000.0,2025-05-23,2025-07-03,False,44076.56,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST13810,2025-05-16,Organic,Personal Loan,West,26-35,519900.0,2025-05-23,,True,66312.48,0,0,0,0,0,7,9,6,4,4,6,2,9,4,7,3,6,5,High,410,14,False
CUST05581,2025-05-16,Organic,Credit Line,West,26-35,500000.0,2025-05-20,2025-12-07,False,24903.3,0,0,0,0,0,3,5,3,3,2,3,8,0,0,0,0,0,0,High,410,0,False
CUST48649,2025-05-16,Paid,BNPL,West,26-35,50000.0,2025-05-18,2026-03-31,False,2380.82,0,0,0,0,0,3,0,3,2,1,0,0,1,1,0,1,0,0,Low,410,1,False
CUST16852,2025-05-16,Organic,Personal Loan,East,36-45,145200.0,2025-05-18,2026-05-02,False,73286.18,0,0,0,0,0,6,6,6,11,5,8,6,2,3,1,7,2,0,High,410,9,False
CUST13254,2025-05-16,Paid,BNPL,International,45+,17300.0,2025-05-22,2025-12-16,False,749.77,0,0,0,0,0,3,2,0,3,2,1,2,0,0,0,0,0,0,Low,410,0,False
CUST44187,2025-05-16,Referral,Credit Line,South,26-35,362600.0,2025-05-23,2025-08-14,False,35571.39,0,0,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST40473,2025-05-16,Referral,BNPL,North,45+,27000.0,2025-05-18,2025-06-30,False,7262.05,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST00994,2025-05-16,Paid,Credit Line,West,45+,247300.0,2025-05-21,2026-04-11,False,6210.14,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,Low,410,0,False
CUST35688,2025-05-16,Organic,Personal Loan,East,26-35,375800.0,2025-05-18,2025-12-19,False,87001.54,0,0,0,0,0,4,4,5,8,5,9,2,0,0,0,0,0,0,High,410,0,False
CUST48647,2025-05-16,Referral,Personal Loan,West,26-35,510900.0,2025-05-17,2025-07-08,False,49794.35,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,High,410,0,False
CUST40538,2025-05-16,Organic,Credit Line,North,26-35,234400.0,2025-05-19,2025-07-17,False,17129.26,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,Medium,410,0,False
CUST01356,2025-05-16,App Store,BNPL,South,45+,29000.0,2025-05-17,2026-04-29,False,4925.98,0,0,0,0,0,4,3,2,2,1,3,2,2,1,1,1,0,0,Low,410,1,False
CUST23108,2025-05-16,Referral,Credit Line,International,26-35,134800.0,2025-05-23,2026-04-25,False,11121.15,0,0,0,0,0,5,7,8,2,7,2,6,1,2,1,4,0,0,Medium,410,4,False
CUST21217,2025-05-16,Referral,BNPL,West,18-25,21500.0,2025-05-18,,True,5415.45,0,0,0,0,0,2,2,3,2,4,5,4,3,2,3,3,4,2,Low,410,9,False
CUST34316,2025-05-16,Paid,Credit Line,North,26-35,500000.0,2025-05-19,2025-06-02,False,6357.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low,410,0,False
CUST47423,2025-05-16,App Store,BNPL,South,26-35,19800.0,2025-05-20,2026-03-11,False,1493.31,0,0,0,0,0,6,4,2,4,4,1,0,2,1,0,0,0,0,Low,410,0,False
CUST21339,2025-05-16,Organic,Credit Line,North,36-45,500000.0,2025-05-23,2026-04-21,False,8248.63,0,0,0,0,0,4,7,9,9,9,9,3,8,5,2,2,0,0,Medium,410,2,False
CUST21809,2025-05-16,Organic,Personal Loan,West,36-45,253100.0,2025-05-20,,True,23565.18,0,0,0,0,0,11,8,7,4,7,8,6,1,5,4,2,6,3,High,410,11,False
CUST26958,2025-05-17,Referral,BNPL,International,26-35,40900.0,2025-05-18,,True,3217.07,0,0,0,0,0,5,3,2,6,3,1,5,1,6,2,2,2,3,Low,409,7,False
CUST01096,2025-05-17,Organic,Credit Line,International,26-35,410100.0,2025-05-19,,True,11487.63,0,0,0,0,0,10,11,2,4,6,7,9,3,6,2,5,2,1,Medium,409,8,False
CUST26343,2025-05-17,App Store,BNPL,East,45+,25000.0,2025-05-24,2025-08-20,False,2062.53,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,Low,409,0,False
CUST06529,2025-05-17,Paid,Credit Line,East,45+,202900.0,2025-05-21,2025-06-16,False,9986.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,409,0,False
CUST09363,2025-05-17,Paid,Personal Loan,North,36-45,1000000.0,2025-05-20,2025-08-02,False,13204.97,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Medium,409,0,False
CUST47618,2025-05-17,App Store,Credit Line,South,45+,257400.0,2025-05-23,2025-06-14,False,3424.42,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Low,409,0,False
CUST22294,2025-05-17,Organic,BNPL,South,45+,44100.0,2025-05-23,2025-06-15,False,2564.73,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Low,409,0,False
CUST02355,2025-05-17,Referral,Credit Line,East,26-35,250300.0,2025-05-21,2025-07-25,False,10938.02,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,Medium,409,0,False
CUST07781,2025-05-17,Paid,BNPL,North,26-35,19000.0,2025-05-22,2026-01-26,False,382.99,0,0,0,0,0,3,0,1,1,2,1,0,0,0,0,0,0,0,Low,409,0,False
CUST19146,2025-05-17,Organic,Credit Line,South,26-35,242300.0,2025-05-24,2025-08-17,False,30789.8,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,High,409,0,False
CUST09127,2025-05-17,Paid,Credit Line,North,18-25,159700.0,2025-05-21,,True,2840.86,0,0,0,0,0,1,0,3,1,0,1,0,1,1,1,0,2,0,Low,409,2,False
CUST41490,2025-05-17,Paid,BNPL,North,45+,50000.0,2025-05-19,2025-09-16,False,3549.78,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,Low,409,0,False
CUST04152,2025-05-17,Organic,Personal Loan,South,26-35,1000000.0,2025-05-24,2026-04-20,False,122245.27,0,0,0,0,0,2,2,11,4,6,5,2,5,6,7,3,0,0,High,409,3,False
CUST02111,2025-05-17,Organic,BNPL,South,26-35,10100.0,2025-05-20,,True,5813.11,0,0,0,0,0,5,5,6,9,2,5,3,4,2,6,6,2,2,Low,409,10,False
CUST01005,2025-05-17,Referral,Credit Line,South,18-25,500000.0,2025-05-20,,True,23099.23,0,0,0,0,0,1,6,2,6,3,1,1,3,1,3,4,2,5,Medium,409,11,False
CUST45316,2025-05-17,Referral,Personal Loan,South,36-45,180800.0,2025-05-22,,True,27973.69,0,0,0,0,0,2,7,6,1,6,4,5,3,2,2,4,3,1,High,409,8,False
CUST29727,2025-05-17,Referral,Personal Loan,West,26-35,273000.0,2025-05-19,,True,28175.28,0,0,0,0,0,4,8,1,8,2,2,1,3,5,7,2,2,2,High,409,6,False
CUST00081,2025-05-17,App Store,BNPL,East,36-45,29000.0,2025-05-21,2026-01-12,False,2788.33,0,0,0,0,0,2,2,2,1,3,3,0,2,0,0,0,0,0,Low,409,0,False
CUST38144,2025-05-17,Organic,Personal Loan,South,26-35,459300.0,2025-05-23,2026-02-17,False,48601.62,0,0,0,0,0,7,7,12,7,5,7,8,2,3,0,0,0,0,High,409,0,False
CUST22369,2025-05-17,App Store,Credit Line,South,26-35,118300.0,2025-05-19,2025-08-08,False,20026.48,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,Medium,409,0,False
CUST18640,2025-05-17,Referral,Personal Loan,East,26-35,693500.0,2025-05-20,,True,23934.58,0,0,0,0,0,2,10,3,6,6,3,1,4,5,1,1,2,3,High,409,6,False
CUST41572,2025-05-17,Referral,Credit Line,East,18-25,182700.0,2025-05-19,,True,11174.35,0,0,0,0,0,5,8,2,2,2,2,7,5,3,1,1,2,2,Medium,409,5,False
CUST22093,2025-05-17,Paid,Personal Loan,East,18-25,798000.0,2025-05-23,2025-06-25,False,7869.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,409,0,False
CUST30340,2025-05-17,Paid,BNPL,East,26-35,50000.0,2025-05-20,2026-04-18,False,478.08,0,0,0,0,0,1,3,1,1,1,1,0,1,0,1,1,0,0,Low,409,1,False
CUST45096,2025-05-17,Organic,Personal Loan,North,36-45,563500.0,2025-05-21,2026-01-04,False,37538.6,0,0,0,0,0,8,2,5,10,2,2,2,3,0,0,0,0,0,High,409,0,False
CUST40849,2025-05-17,Referral,Credit Line,West,26-35,337200.0,2025-05-18,2025-08-19,False,6872.59,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,Low,409,0,False
CUST37971,2025-05-17,Organic,Personal Loan,West,36-45,655900.0,2025-05-23,2025-11-07,False,58964.23,0,0,0,0,0,5,4,4,8,2,6,0,0,0,0,0,0,0,High,409,0,False
CUST47701,2025-05-17,App Store,Personal Loan,East,26-35,832800.0,2025-05-22,2025-11-29,False,34142.1,0,0,0,0,0,4,2,2,4,4,3,2,0,0,0,0,0,0,High,409,0,False
CUST01144,2025-05-17,Paid,Credit Line,South,26-35,500000.0,2025-05-24,2025-08-15,False,4075.9,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,Low,409,0,False
CUST41606,2025-05-17,Referral,Credit Line,East,36-45,355700.0,2025-05-24,2025-11-19,False,6454.62,0,0,0,0,0,4,4,5,2,7,7,0,0,0,0,0,0,0,Low,409,0,False
CUST19396,2025-05-17,Paid,Credit Line,East,26-35,364000.0,2025-05-21,2026-01-20,False,6453.25,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,Low,409,0,False
CUST19350,2025-05-17,App Store,Personal Loan,West,26-35,1000000.0,2025-05-23,2026-05-03,False,30708.95,0,0,0,0,0,1,4,1,3,2,3,2,2,3,1,1,4,0,High,409,5,False
CUST35953,2025-05-17,App Store,Personal Loan,West,18-25,995400.0,2025-05-19,2026-01-12,False,22931.68,0,0,0,0,0,6,3,3,2,1,3,1,2,0,0,0,0,0,Medium,409,0,False
CUST18792,2025-05-17,Referral,Personal Loan,South,45+,643300.0,2025-05-18,2025-10-12,False,88574.91,0,0,0,0,0,2,1,1,2,3,0,0,0,0,0,0,0,0,High,409,0,False
CUST03575,2025-05-17,App Store,Personal Loan,South,26-35,314400.0,2025-05-20,2025-05-24,False,25181.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,409,0,False
CUST19768,2025-05-17,Organic,Credit Line,North,36-45,274000.0,2025-05-19,,True,16921.09,0,0,0,0,0,7,8,4,9,5,3,3,2,5,2,1,2,2,Medium,409,5,False
CUST27243,2025-05-17,Organic,Credit Line,West,36-45,192800.0,2025-05-19,,True,15034.29,0,0,0,0,0,6,2,7,8,3,6,5,6,6,1,4,4,2,Medium,409,10,False
CUST46991,2025-05-17,Paid,BNPL,North,18-25,22700.0,2025-05-19,2025-09-01,False,2843.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,409,0,False
CUST14472,2025-05-17,App Store,Personal Loan,East,36-45,429300.0,2025-05-18,2025-08-02,False,33542.01,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,High,409,0,False
CUST12249,2025-05-17,Organic,Credit Line,South,36-45,149000.0,2025-05-20,,True,23076.39,0,0,0,0,0,5,5,9,3,2,6,6,5,5,7,5,3,1,Medium,409,9,False
CUST13706,2025-05-17,Organic,Personal Loan,South,26-35,950400.0,2025-05-19,2025-06-03,False,16729.94,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Medium,409,0,False
CUST48632,2025-05-17,Paid,Personal Loan,International,36-45,757500.0,2025-05-20,2025-07-06,False,38855.76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,High,409,0,False
CUST09866,2025-05-17,Organic,BNPL,North,18-25,44100.0,2025-05-23,,True,8428.17,0,0,0,0,0,5,10,4,7,5,4,5,3,7,4,2,7,3,Medium,409,12,False
CUST29231,2025-05-17,Organic,Personal Loan,East,26-35,255600.0,2025-05-20,,True,33549.8,0,0,0,0,0,10,6,2,5,4,8,2,9,3,6,2,3,1,High,409,6,False
CUST37082,2025-05-17,Organic,Personal Loan,North,36-45,1000000.0,2025-05-21,2026-02-14,False,35707.59,0,0,0,0,0,4,5,10,2,2,2,7,4,6,0,0,0,0,High,409,0,False
CUST44486,2025-05-17,Organic,BNPL,South,36-45,7300.0,2025-05-21,,True,4580.0,0,0,0,0,0,4,7,7,3,8,4,3,1,3,1,1,7,2,Low,409,10,False
CUST39249,2025-05-17,Paid,BNPL,South,36-45,17900.0,2025-05-18,2025-08-24,False,1827.45,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,Low,409,0,False
CUST29232,2025-05-17,Paid,Personal Loan,South,26-35,1000000.0,2025-05-18,2025-08-03,False,37503.75,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,High,409,0,False
CUST11552,2025-05-17,Referral,Personal Loan,East,36-45,173200.0,2025-05-24,2025-05-30,False,49558.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,409,0,False
CUST06720,2025-05-17,Paid,Personal Loan,West,18-25,675800.0,2025-05-24,2026-02-17,False,10179.69,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,Medium,409,0,False
CUST21502,2025-05-17,Organic,Credit Line,South,45+,216300.0,2025-05-18,2025-12-08,False,26333.96,0,0,0,0,0,4,9,9,6,8,8,2,0,0,0,0,0,0,High,409,0,False
CUST12073,2025-05-17,Organic,BNPL,South,45+,20300.0,2025-05-18,2026-04-26,False,4400.8,0,0,0,0,0,6,10,6,5,7,1,6,3,3,7,7,6,0,Low,409,13,False
CUST11540,2025-05-17,Referral,BNPL,North,26-35,9900.0,2025-05-24,,True,4868.19,0,0,0,0,0,4,4,6,5,8,3,3,5,5,4,6,1,2,Low,409,9,False
CUST30770,2025-05-17,Paid,Personal Loan,North,36-45,335800.0,2025-05-19,2025-07-13,False,23704.41,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,High,409,0,False
CUST15535,2025-05-17,Paid,BNPL,South,18-25,7500.0,2025-05-23,,True,3106.97,0,0,0,0,0,0,1,1,1,1,0,1,1,2,1,1,1,0,Low,409,2,False
CUST29269,2025-05-17,Paid,Credit Line,North,26-35,439100.0,2025-05-21,2026-02-17,False,6792.95,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,Low,409,0,False
